time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
23,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.84000015258789,-0.630000114440918,-2.0,-19.540899702907375,0.5963201720533751,0.55,0.5458372995853424,9.772727272727273e-05,0.016002032620691956,0.00852210053073307,1.0,3.0,0.0,-19.540899702907375,-17.294788073981596,55.7897633986725,-32.605118300663754,0.5304316921809641,0.0,0.7295539379119873,-0.004162700414657595,0.7295539379119873,-0.004162700414657595,0.7295539379119873,-0.004162700414657595,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1669974211159176,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
24,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.8100004196167,-0.029999732971191406,-2.0,-3.1330141452172846,0.5969641626615744,0.55,0.545297777056694,0.0,0.016002032620691956,0.0084181068320406,0.0,3.0,0.0,-3.1330141452172846,-1.7387746421381298,56.55842064640501,-32.220789676797494,0.053964370817088894,0.0,0.2295539379119873,-0.00470222294330597,0.2295539379119873,-0.00470222294330597,0.2295539379119873,-0.00470222294330597,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.21563929524137365,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
25,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.3100004196167,0.5,-2.0,12.293832292385293,0.5916876812280699,0.55,0.545297777056694,0.0,0.016002032620691956,0.009270170221422298,0.0,0.0,0.0,12.293832292385293,14.246499870461923,56.63569951938893,-32.18215024030554,0.25154628602379514,0.0,-0.2704460620880127,-0.00470222294330597,-0.2704460620880127,-0.00470222294330597,-0.2704460620880127,-0.00470222294330597,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.11597403416517808,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
26,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.460000038146973,0.14999961853027344,-2.0,2.0628993533976088,0.5904195002459806,0.55,0.545297777056694,0.0,0.016002032620691956,0.00947496021254917,0.0,0.0,0.0,2.0628993533976088,3.4240886516411493,56.00252174736839,-32.498739126315805,0.061141686924161595,0.0,-0.7704460620880127,-0.00470222294330597,-0.7704460620880127,-0.00470222294330597,-0.7704460620880127,-0.00470222294330597,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.10128701182861444,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
27,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.1899995803833,-4.270000457763672,-2.0,-90.22207836050173,0.5952025910033273,0.55,0.545297777056694,0.0,0.016002032620691956,0.008702571154843656,0.0,3.0,0.0,-14.945192382199838,-12.914345044836317,55.85034002951767,-32.574829985241166,0.39645164842571645,0.0,-1.2704460620880127,-0.00470222294330597,-1.2704460620880127,-0.00470222294330597,-1.2704460620880127,-0.00470222294330597,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1510187664957394,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
28,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.920000076293945,-4.2699995040893555,-2.0,-56.01236443506401,0.5979381600268899,0.55,0.545297777056694,0.0,0.016002032620691956,0.0082608225685028,0.0,3.0,0.0,-9.119307218638943,-7.386036363619122,56.42431092039928,-32.28784453980036,0.22875594419177017,0.0,-1.7704460620880127,-0.00470222294330597,-1.7704460620880127,-0.00470222294330597,-1.7704460620880127,-0.00470222294330597,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1807779769356499,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
29,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.53000020980835,-0.3899998664855957,-2.0,-6.183578538185122,0.5996420299945167,0.55,0.545297777056694,0.0,0.016002032620691956,0.007985676102438676,0.0,3.0,0.0,-6.183578538185122,-4.60044891259208,56.752579203226794,-32.123710398386606,0.14321038434038227,0.0,-2.224081814289093,-0.00470222294330597,-2.224081814289093,-0.00470222294330597,-2.224081814289093,-0.00470222294330597,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.2016434377002283,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
30,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.480000019073486,-0.05000019073486328,-2.0,-2.078238113347819,0.5999227695289031,0.55,0.546297777056694,0.0,0.016002032620691956,0.007940341369015025,0.0,3.0,0.0,-2.078238113347819,-0.7579967428435264,56.957043599342,-32.021478200329,0.023671510044022216,0.0,-1.724081814289093,-0.0037022229433059696,-1.724081814289093,-0.0037022229433059696,-1.724081814289093,-0.0037022229433059696,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.20370979832530345,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
31,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.489999771118164,1.0099997520446777,-2.0,12.776370740544799,0.5944569287396414,0.55,0.547297777056694,0.0,0.016002032620691956,0.00882298312326183,0.0,0.0,0.0,12.776370740544799,14.757770131006543,56.99073234346838,-32.00463382826581,0.25895035077046014,0.0,-1.224081814289093,-0.0027022229433059696,-1.224081814289093,-0.0027022229433059696,-1.224081814289093,-0.0027022229433059696,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.14382374367754533,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
32,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.149999618530273,1.6599998474121094,-2.0,27.126300160545455,0.5929829703420746,0.55,0.5476583896577358,0.0035581229132148895,0.019560155533906845,0.012619125634169927,1.0,1.0,24.55238051104065,2.5739196495048056,3.979687673430333,56.33483144875697,-32.332584275621514,0.07064346463963983,0.0,-0.724081814289093,-0.0023416103422641754,-0.724081814289093,-0.0023416103422641754,-0.724081814289093,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.24496719176431211,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
33,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.0,1.8500003814697266,-2.0,36.79488427395272,0.5915413543029024,0.55,0.5476583896577358,0.0022541737237410987,0.021814329257647945,0.015106096206341936,1.0,1.0,34.302032336314085,2.4928519376386333,3.8923633057649134,56.15795644104895,-32.421021779475524,0.06931098552082943,0.0,-0.22408181428909302,-0.0023416103422641754,-0.22408181428909302,-0.0023416103422641754,-0.22408181428909302,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.15486469196053573,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
34,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.670000076293945,1.6700000762939453,-2.0,38.21803956055522,0.5901314802622858,0.55,0.5476583896577358,0.0023601280035047095,0.024174457261152655,0.01769389525707541,1.0,1.0,35.80447650507106,2.413563055484161,3.8066599096649014,55.9849625163483,-32.50751874182585,0.06799432809396469,0.0,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.14443846049642442,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
35,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.869999885559082,0.19999980926513672,-2.0,2.551001948270293,0.590538149403098,0.55,0.5476583896577358,0.00031661657287086504,0.02449107383402352,0.017944841573953874,1.0,1.0,5.0,-2.448998051729707,-1.0980066801928856,55.8157776314743,-32.59211118426285,0.03368933893190263,0.0,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1052473752040016,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
36,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.369999885559082,-4.5,-2.0,-71.2206739481615,0.5940015655900905,0.55,0.5476583896577358,9.772727272727273e-05,0.024588801106750793,0.017483285132274456,1.0,3.0,0.0,-11.17515526533315,-9.351223704879866,55.864577928371766,-32.56771103581412,0.28713174513850526,0.0,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1360709848114092,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
37,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,3.869999885559082,-4.5,-2.0,-33.01690685063858,0.5953959773576751,0.55,0.5476583896577358,0.0,0.024588801106750793,0.017258110983202783,0.0,3.0,0.0,-5.289119596947226,-3.7649117724784595,56.28018787081086,-32.35990606459457,0.11634495368939599,0.0,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.19653162058397883,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
38,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,5.449999809265137,1.5799999237060547,-2.0,15.195678039570184,0.588983525593829,0.55,0.5476583896577358,0.0,0.024588801106750793,0.01829361455750807,0.0,0.0,0.0,15.195678039570184,17.313619762384345,56.44751728292102,-32.276241358539494,0.30672066010638915,0.0,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.09316259595553478,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
39,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.0,1.5500001907348633,-2.0,19.171830851657255,0.5810253165117562,0.55,0.5476583896577358,0.0,0.024588801106750793,0.019578732052818886,0.0,0.0,0.0,19.171830851657255,21.487164521596746,55.67802307125949,-32.660988464370256,0.3859182373285131,0.0,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,0.05760147236287594,-0.0023416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.05236946746817171,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
40,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.520000457763672,1.5200004577636719,-2.0,22.92979812426985,0.5716018341932889,0.55,0.5486583896577358,0.0,0.024588801106750793,0.021100466637738832,0.0,0.0,0.0,22.92979812426985,25.443402259861546,54.72303798141074,-33.13848100929463,0.4649486431748288,0.0,-0.44239852763712406,-0.0013416103422641754,-0.44239852763712406,-0.0013416103422641754,-0.44239852763712406,-0.0013416103422641754,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.033361764334898514,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
41,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.039999961853027,1.5199995040893555,-2.0,27.14079708215621,0.5605191718283732,0.55,0.548900370746851,0.0,0.024588801106750793,0.022890131014848433,0.0,0.0,0.0,27.14079708215621,29.923188385272567,53.59222010319467,-33.70388994840266,0.5583494829595392,0.0,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.018466450757825572,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
42,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.40999984741211,-1.630000114440918,-2.0,-27.083366552392075,0.5643285391173686,0.55,0.548900370746851,0.0,0.024588801106750793,0.02227498199090779,0.0,3.0,0.0,-12.166268048975201,-10.285291680287488,52.26230061940478,-34.36884969029761,0.29926202863842266,0.0,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01423175747657117,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
43,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,4.190000057220459,-4.21999979019165,-2.0,-33.58078916302829,0.5659694554963044,0.55,0.548900370746851,0.0,0.024588801106750793,0.022010001475170543,0.0,3.0,0.0,-6.002149931761373,-4.430474223126634,52.71942469408423,-34.14028765295789,0.1297726096558762,0.0,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.014099451631950614,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
44,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,5.639999866485596,1.4499998092651367,-2.0,14.323746285257766,0.55989763407459,0.55,0.548900370746851,0.0,0.024588801106750793,0.022990498953557433,0.0,0.0,0.0,14.323746285257766,16.393917838628866,52.916334659556526,-34.04183267022174,0.3098082651434773,0.0,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.011904369141531038,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
45,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.369999885559082,1.7300000190734863,-2.0,22.74707801496959,0.559242504319971,0.55,0.548900370746851,0.0033854731965870244,0.027974274303337817,0.026481764634442982,1.0,1.0,22.142228531943946,0.6048494830256423,1.7688503374713949,52.18771608895081,-34.406141955524596,0.03389399786065549,0.0,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,-0.662994995713234,-0.0010996292531490325,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.12320650499859509,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
