time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
168,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.7100000381469727,-1.059999942779541,0.0,-2.730324779541133,0.4444140538180166,0.55,0.5537842720440417,0.0,0.00864318306099011,0.025693545183678827,0.0,3.0,0.0,-2.730324779541133,-1.3595286708994545,35.46478919570988,-40.24357901277414,0.03378249907812404,0.0,-0.4183279033104214,0.003784272044041647,-0.4389401078224182,0.003970733880996704,-0.4389401078224182,0.003970733880996704,0.0,0.953040963574156,0.0,0.9890272839441078,0.7753821028880488,current_SOC,1.2566239079171047,0.953040963574156,0.0,0.0,-1.0515075620892367,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
169,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.9900000095367432,-0.7200000286102295,0.0,-1.0421650391303718,0.4443532699936409,0.55,0.5537834793220912,0.0,0.00864318306099011,0.02570336075340457,0.0,3.0,0.0,-1.0421650391303718,0.16411632581437585,35.550389149062816,-40.223437847279335,0.00461644245654347,0.0,-0.41824027279453885,0.003783479322091151,-0.4389401078224182,0.003970733880996704,-0.4389401078224182,0.003970733880996704,0.0,0.9528413224059855,0.0,0.9910690785135067,0.7770689515556541,current_SOC,1.2486739049616566,0.9528413224059856,0.0,0.0,-1.0519672615956963,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
170,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.7699999809265137,-0.2200000286102295,0.0,-0.19380886736160516,0.4440242269209371,0.55,0.5529802580251241,0.0,0.00864318306099011,0.02575649569935553,0.0,3.0,0.0,-0.19380886736160516,0.8884162963000988,35.54005589891895,-40.225869200254365,0.024997605485677428,0.0,-0.8469269729735257,0.0029802580251240746,-0.9182402727945389,0.0032312029600143435,-0.9182402727945389,0.0032312029600143435,0.0,0.9521845015939261,0.0,0.9223369939939784,0.7825955115278123,current_SOC,1.2496335943769585,0.9223369939939786,0.0,0.0,-1.059048046342576,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
171,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.4699999988079071,-0.29999998211860657,0.0,-0.17861665957720343,0.4436904733521225,0.55,0.5530289017883098,0.0,0.00864318306099011,0.025810391311544494,0.0,3.0,0.0,-0.17861665957720343,0.9011346357994112,35.48411857655931,-40.23903092316252,0.02539543525239761,0.0,-1.2263786780120989,0.003028901788309764,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9515324023243071,0.0,0.9373913758411259,0.7880477371750535,current_SOC,1.2548287126061175,0.9373913758411259,0.0,0.0,-1.064236019102854,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
172,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.3100000023841858,-0.1599999964237213,0.0,-0.048286951496842666,0.44331644483685395,0.55,0.5530713426919126,0.0,0.00864318306099011,0.025870790653124948,0.0,0.0,0.0,-0.048286951496842666,1.0098769912252195,35.42738046986083,-40.2523810659151,0.02850555073029893,0.0,-1.243562668412501,0.0030713426919125927,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9505260826757099,0.0,0.9833632731404586,0.7963956022658389,current_SOC,1.2600982028134275,0.95052608267571,0.0,0.0,-1.0695656314057767,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
173,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.14000000059604645,-0.17000000178813934,0.0,-0.024054598620739786,0.44293495463101484,0.55,0.5530705991116623,0.0,0.00864318306099011,0.025932394932776,0.0,0.0,0.0,-0.024054598620739786,1.0300235557656552,35.36379562226517,-40.26734220652584,0.029126498941678892,0.0,-1.2432615985765865,0.0030705991116622526,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9502959577780971,0.0,0.9868535036466045,0.79829355816867,current_SOC,1.266003576665946,0.9502959577780972,0.0,0.0,-1.075618224945967,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
174,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.05000000074505806,-0.08999999985098839,0.0,-0.0021820765559471397,0.4425467365625363,0.55,0.5530697030911924,0.0,0.00864318306099011,0.025995085649575762,0.0,0.0,0.0,-0.0021820765559471397,1.0481887848920621,35.298942287272524,-40.28260181475941,0.029694623038889176,0.0,-1.2428988068863753,0.003069703091192421,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9500186553365852,0.0,0.9867923535236526,0.8005752414978886,current_SOC,1.2720267599115775,0.9500186553365854,0.0,0.0,-1.0818365634432834,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
175,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.05999999865889549,0.009999997913837433,0.0,0.007283772087582181,0.4421545979787543,0.55,0.5530686332966199,0.0,0.00864318306099011,0.026058409463942472,0.0,0.0,0.0,0.007283772087582181,1.0587741762114589,35.23294521563117,-40.29813053749855,0.03005068607610276,0.0,-1.242465655419185,0.0030686332966199086,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9496875728927553,0.0,0.9867186671100172,0.8032918143221949,current_SOC,1.2781561664596914,0.9496875728927555,0.0,0.0,-1.0881145058344996,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
176,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.05999999865889549,0.0,0.0,0.006282751910622592,0.44176290594184137,0.55,0.5530678137302574,0.0,0.00864318306099011,0.02612166116846789,0.0,0.0,0.0,0.006282751910622592,1.0575684996648618,35.16628165638823,-40.31381608084983,0.030073367153184538,0.0,-1.2421338193998803,0.0030678137302573177,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.949433931641267,0.0,0.9866306899621403,0.8053674116030036,current_SOC,1.2843474723219384,0.9494339316412671,0.0,0.0,-1.094380165680738,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
177,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.029999999329447746,-0.029999999329447746,0.0,0.0016398110196173521,0.44137328534840325,0.55,0.5530669957402499,0.0,0.00864318306099011,0.02618457836956136,0.0,0.0,0.0,0.0016398110196173521,1.0519756022829128,35.099694010113026,-40.32948376232635,0.02997107615752475,0.0,-1.2418026216344216,0.003066995740249771,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.949180778243703,0.0,0.9865632909371974,0.8074342473716499,current_SOC,1.2905317278495263,0.949180778243703,0.0,0.0,-1.1006112791997067,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
178,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.20000000298023224,0.1700000036507845,0.0,0.07767008991442118,0.44094979887141383,0.55,0.5530662730375202,0.0,0.00864318306099011,0.02625296434371635,0.0,0.0,0.0,0.07767008991442118,1.1434134878713829,35.03345850922855,-40.34506858606387,0.032637756491274865,0.0,-1.2415100049435868,0.0030662730375201415,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9489571145684176,0.0,0.9864960215476298,0.8092563833655421,current_SOC,1.2966832782553557,0.9489571145684177,0.0,0.0,-1.107422994223747,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
179,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.15000000596046448,-0.04999999701976776,0.0,0.003195329568630228,0.44055948423621333,0.55,0.5530653952604413,0.0,0.00864318306099011,0.02631599362093174,0.0,0.0,0.0,0.003195329568630228,1.0538495150413314,34.961465808140346,-40.36200804514345,0.030143173081603334,0.0,-1.241154599859868,0.0030653952604412092,-1.3082888424396515,0.0032312029600143435,-1.3082888424396515,0.0032312029600143435,0.0,0.9486854581327822,0.0,0.9864365883381621,0.8114645779766939,current_SOC,1.3033695223945565,0.9486854581327823,0.0,0.0,-1.113631802681011,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
180,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.5400000214576721,0.39000001549720764,0.0,0.4079689918070832,0.43999022042497105,0.55,0.5536859583694668,0.0,0.00864318306099011,0.026407920193321346,0.0,0.0,0.0,0.4079689918070832,1.5370122903542156,34.895112320156265,-40.37762063055147,0.04404663542138536,0.0,-1.5786468372062803,0.0036859583694666964,-1.741154599859868,0.00406539526044121,-1.741154599859868,0.00406539526044121,0.0,0.9485776201409234,0.0,0.9066666666666666,0.8123396636512007,current_SOC,1.3095320307244716,0.9066666666666667,0.0,0.0,-1.1245030348047602,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
181,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.9700000286102295,0.4300000071525574,0.0,0.7978332292201101,0.4392516568662751,0.55,0.5540694454166722,0.0,0.00864318306099011,0.026527185839761477,0.0,0.0,0.0,0.7978332292201101,1.9941216084791193,34.79833747224507,-40.40039118300116,0.05730508275200267,0.0,-1.8313683632000677,0.004069445416672218,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9483753736276485,0.0,0.9304949559419775,0.8139785881537726,current_SOC,1.3185198899086337,0.9304949559419776,0.0,0.0,-1.1365588760515035,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
182,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.3300000429153442,0.36000001430511475,0.0,0.9390788562764719,0.43845248201980647,0.55,0.5541460389751749,0.0,0.00864318306099011,0.026656239194155343,0.0,0.0,0.0,0.9390788562764719,2.1577720854653157,34.67278166726676,-40.429933725348995,0.06223244809638061,0.0,-1.8658376840790172,0.004146038975174857,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9480083791598843,0.0,0.9734011806267793,0.8169450562149794,current_SOC,1.3301807493081215,0.9480083791598843,0.0,0.0,-1.1488479406707743,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
183,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.8700000047683716,0.5399999618530273,0.0,1.8833031955419517,0.43725770949853116,0.55,0.5541448744888746,0.0,0.00864318306099011,0.02684917494818903,0.0,0.0,0.0,1.8833031955419517,3.2258858074433068,34.5369219433671,-40.46190071920774,0.09340397539575312,0.0,-1.8653136314990553,0.004144874488874627,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9477421147140735,0.0,0.9801033759435824,0.8190913000587714,current_SOC,1.3427985740173884,0.9477421147140734,0.0,0.0,-1.168277525121581,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
184,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.3399999141693115,0.46999990940093994,0.0,2.085333769664944,0.4359803988402566,0.55,0.554142252160962,0.0,0.00864318306099011,0.0270554392291305,0.0,0.0,0.0,2.085333769664944,3.4487387773413793,34.33381061475029,-40.50969162005875,0.10044730589443376,0.0,-1.8641335079476782,0.004142252160961925,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9471425089580661,0.0,0.9800014794554122,0.8239061875718008,current_SOC,1.3616623186754138,0.947142508958066,0.0,0.0,-1.1888038568669186,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
185,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.3399999141693115,0.0,0.0,0.2504637825011926,0.43548037840197196,0.55,0.5541385680970212,0.0,0.00864318306099011,0.027136184156365456,0.0,0.0,0.0,0.2504637825011926,1.3500551833684398,34.116667802843615,-40.560784046389735,0.03957171876134729,0.0,-1.8624755724163735,0.004138568097021224,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9463001330165813,0.0,0.9797720168974736,0.8306284887288854,current_SOC,1.381829222146668,0.9463001330165814,0.0,0.0,-1.1959635399527464,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
186,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.569999933242798,0.23000001907348633,0.0,1.2624862598974587,0.4345438480519719,0.55,0.5541372614739121,0.0,0.00864318306099011,0.027287418124367864,0.0,0.0,0.0,1.2624862598974587,2.5286319450001624,34.03166432833523,-40.580784863921124,0.07430232975396353,0.0,-1.861887554153465,0.004137261473911971,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9460013684214116,0.0,0.9794496488475635,0.833001075907493,current_SOC,1.3897238277754673,0.9460013684214117,0.0,0.0,-1.211414909953169,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
187,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.190000057220459,0.6200001239776611,0.0,3.6475082240734373,0.43264454639407807,0.55,0.5541359335873216,0.0,0.00864318306099011,0.02759412353563062,0.0,0.0,0.0,3.6475082240734373,5.128114476313281,33.87245416883522,-40.61824607792113,0.15139483105512527,0.0,-1.8612899667078602,0.00413593358732157,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9456977418463091,0.0,0.979335314908067,0.8354061345791425,current_SOC,1.404510298900561,0.9456977418463092,0.0,0.0,-1.2428425654350266,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
188,new_robust_confidence_adapter,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.6500000953674316,0.46000003814697266,0.0,3.204030125055742,0.4309226511765347,0.55,0.5540831485368236,0.0,0.00864318306099011,0.027872180777698027,0.0,0.0,0.0,3.204030125055742,4.649117087367066,33.54957288699327,-40.69421814423688,0.13857455363223023,0.0,-1.8375351643616034,0.004083148536823584,-1.9681658148765564,0.004373420178890228,-1.9681658148765564,0.004373420178890228,0.0,0.9336282291219725,0.0,0.9792191203420824,0.9265322553626172,current_SOC,1.4344975482430802,0.9336282291219725,0.0,0.0,-1.2702388883707918,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
